group_key,path,size,mtime,experiment
e439dd2d36671672e7681ebe0c952054,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0002.param,176212562,1669918635,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
bff214a599647b5ed1705e06ac45424d,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0001.param,176212562,1595358502,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
bff214a599647b5ed1705e06ac45424d,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0001.param,176212562,1669918634,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
79b305237720d547eef2492b8ce170ed,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0020.param,176212562,1595358537,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
79b305237720d547eef2492b8ce170ed,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0020.param,176212562,1669918653,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
543845b5373fb1ca3933cf50d4bc6b82,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0006.param,176212562,1595358511,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
543845b5373fb1ca3933cf50d4bc6b82,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0006.param,176212562,1669918639,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
d75c52b34f25b170906da83de5516174,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0000.param,176212562,1595358500,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
d75c52b34f25b170906da83de5516174,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0000.param,176212562,1669918632,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
656bfe32c9486607beafaf404833b2dc,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0014.param,176212562,1595358526,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
656bfe32c9486607beafaf404833b2dc,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0014.param,176212562,1669918647,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
680b83b90a32c16491e2858b5542514f,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0013.param,176212562,1595358524,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
680b83b90a32c16491e2858b5542514f,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0013.param,176212562,1669918646,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
f596087a4f73d8cca70fab33e120554c,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0019.param,176212562,1595358535,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
f596087a4f73d8cca70fab33e120554c,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0019.param,176212562,1669918652,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
6cf554cd25ab543051240899c186370d,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0007.param,176212562,1595358513,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
6cf554cd25ab543051240899c186370d,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0007.param,176212562,1669918640,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
9db2c30ad061b6d35e39c5381e0f68d4,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0018.param,176212562,1595358533,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
9db2c30ad061b6d35e39c5381e0f68d4,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0018.param,176212562,1669918651,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
7f5472e6d6dcf2d35303f83280d0e053,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0011.param,176212562,1595358521,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
7f5472e6d6dcf2d35303f83280d0e053,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0011.param,176212562,1669918644,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
6d1c008e08c680abcd5f42e1f0514c51,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0003.param,176212562,1595358506,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
6d1c008e08c680abcd5f42e1f0514c51,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0003.param,176212562,1669918636,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
b12eaa9886057fa3c5f8976e120f026d,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0012.param,176212562,1595358523,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
b12eaa9886057fa3c5f8976e120f026d,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0012.param,176212562,1669918645,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
40d487e7cc80daf4c843b067370f590a,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0010.param,176212562,1595358519,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
40d487e7cc80daf4c843b067370f590a,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0010.param,176212562,1669918643,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
01f6603315af1065d13ebf9a531264ef,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0008.param,176212562,1595358515,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
01f6603315af1065d13ebf9a531264ef,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0008.param,176212562,1669918641,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
85998d6dafb73c8e65f989688409d80c,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0015.param,176212562,1595358528,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
85998d6dafb73c8e65f989688409d80c,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0015.param,176212562,1669918648,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
192b7300aed61afc05affbf4ad511689,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0021.param,176212562,1595358539,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
192b7300aed61afc05affbf4ad511689,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3/epoch_0021.param,176212562,1669918655,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_tl_rgbd3
e2ee459f66a9cc7ba45ddc001982cda2,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0009.param,176212536,1595357767,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
e2ee459f66a9cc7ba45ddc001982cda2,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0009.param,176212536,1669918219,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
859834b1a70273be7c7119b76ced8e66,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0004.param,176212536,1595357758,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
859834b1a70273be7c7119b76ced8e66,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0004.param,176212536,1669918210,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
1983832393ba62fdcda0f1af2637a72f,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0005.param,176212536,1595357760,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
1983832393ba62fdcda0f1af2637a72f,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0005.param,176212536,1669918212,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
efc128dda349542cf974e8397e4b682c,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0002.param,176212536,1595357754,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
efc128dda349542cf974e8397e4b682c,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0002.param,176212536,1669918207,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
4f1dcfaeeddc8d76a4c7e66bb92427e8,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0001.param,176212536,1595357753,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
4f1dcfaeeddc8d76a4c7e66bb92427e8,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0001.param,176212536,1669918206,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
6ae3fe178bbdbd152a8334c0ab7faf2d,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0006.param,176212536,1595357762,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
6ae3fe178bbdbd152a8334c0ab7faf2d,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0006.param,176212536,1669918213,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
f5936e5b8cd1d2ab005333d23ca0d5c0,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0000.param,176212536,1595357751,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
f5936e5b8cd1d2ab005333d23ca0d5c0,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0000.param,176212536,1669918206,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
3c44a27ff3d276b14c44dd42d0553d12,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0007.param,176212536,1595357763,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
3c44a27ff3d276b14c44dd42d0553d12,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0007.param,176212536,1669918216,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
9610de15d813920f90d19b71ba7a3a05,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0003.param,176212536,1595357756,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
9610de15d813920f90d19b71ba7a3a05,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0003.param,176212536,1669918208,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
98debd084475f5a3e138bff95f73e634,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6/epoch_0008.param,176212536,1595357765,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_c3_6
98debd084475f5a3e138bff95f73e634,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6/epoch_0008.param,176212536,1669918219,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_c3_6
18bbf29871ffecc20f182c10ffb47fca,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0009.param,176212512,1595358950,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
18bbf29871ffecc20f182c10ffb47fca,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0009.param,176212512,1669918895,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
4053ca2651441ebfcc2600be9df541f2,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0004.param,176212512,1595358941,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
4053ca2651441ebfcc2600be9df541f2,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0004.param,176212512,1669918890,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
0531af75eec616ecca470baca825fea1,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0005.param,176212512,1595358943,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
0531af75eec616ecca470baca825fea1,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0005.param,176212512,1669918891,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
8d3b0d3cbcb116921b3b45177856f6b4,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0002.param,176212512,1595358937,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
8d3b0d3cbcb116921b3b45177856f6b4,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0002.param,176212512,1669918887,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
930b8ca9e6c4424cb71bd64e97749208,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0001.param,176212512,1595358936,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
930b8ca9e6c4424cb71bd64e97749208,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0001.param,176212512,1669918886,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
98956e0643036d15ad49580a250d518e,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0006.param,176212512,1595358945,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
98956e0643036d15ad49580a250d518e,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0006.param,176212512,1669918892,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
c238880ec5d6e77663672477c3252bba,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0000.param,176212512,1595358934,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
c238880ec5d6e77663672477c3252bba,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0000.param,176212512,1669918885,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
589334e9446e7097d04ebf1eaa6c5d2e,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0013.param,176212512,1595358956,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
589334e9446e7097d04ebf1eaa6c5d2e,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0013.param,176212512,1669918899,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
b7aa302c005f2fedad2a7a1abc2430a1,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0007.param,176212512,1595358946,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
b7aa302c005f2fedad2a7a1abc2430a1,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0007.param,176212512,1669918893,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
dd82fa2ddb79e5727e9317e9df12464f,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0011.param,176212512,1595358953,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
dd82fa2ddb79e5727e9317e9df12464f,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0011.param,176212512,1669918897,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
2cc6891ffc1904d22c9020fcdf00a467,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0003.param,176212512,1595358939,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
2cc6891ffc1904d22c9020fcdf00a467,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0003.param,176212512,1669918889,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
92436cbafdbd2d63afeaace092069d63,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0012.param,176212512,1595358955,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
92436cbafdbd2d63afeaace092069d63,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0012.param,176212512,1669918898,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
3427dfb86afa025818c6fb209050d347,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0010.param,176212512,1595358951,/mnt/12tb-hdd-B/zhiang/zhiang_deep_learning/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
3427dfb86afa025818c6fb209050d347,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3/epoch_0010.param,176212512,1669918896,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/mask_rcnn_pytorch/trained_param_bishop_ntl_rgbd3
