path,size,mtime,basename,ext,experiment,epoch,fingerprint
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0052.param,73563479,1669916888,epoch_0052.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0052,755de4793f138b516099b2c8dd193f2d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0047.param,73563479,1669916886,epoch_0047.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0047,f6454f341aec777e277ca91ec6064108
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0030.param,73563479,1669916878,epoch_0030.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0030,ec006486f508bd8059cc906864629bed
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0029.param,73563479,1669916877,epoch_0029.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0029,c414d0ffc121be7791f1bc4c59a3c08b
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0035.param,73563479,1669916880,epoch_0035.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0035,5a6d8865001fd5d80824c2726d4aec1c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0044.param,73563479,1669916884,epoch_0044.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0044,dfcf79ab2282a8f7f1a454e74cd6c8de
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0028.param,73563479,1669916877,epoch_0028.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0028,6ea1d1c718422830d43bd517189e3778
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0046.param,73563479,1669916886,epoch_0046.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0046,a3e19d09ae29f93d3837d444d671481d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201/epoch_0021.param,73563479,1669916873,epoch_0021.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet201,0021,7f6f74712f4d317e6676d09835417f5e
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0037.param,347912121,1669916231,epoch_0037.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0037,b9d8527e50e3676c9be53276d0eb3871
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0016.param,347912121,1669916158,epoch_0016.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0016,0ff2c71e41c6681b605393b64f40ff91
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0009.param,347912121,1669916133,epoch_0009.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0009,54bd5d08b229f565c6243dcf150b3b3f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0004.param,347912121,1669916115,epoch_0004.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0004,cb573c30f9cec00131f65cb8858267e4
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0023.param,347912121,1669916182,epoch_0023.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0023,279013f937f0882e9b76812a506c2630
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0036.param,347912121,1669916228,epoch_0036.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0036,b89bf2e396b98c2f330dd6c88457cff7
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0017.param,347912121,1669916162,epoch_0017.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0017,e157f70f4014ff2b159e79957226359c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0005.param,347912121,1669916119,epoch_0005.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0005,6ed026fb77533c9013a354269b869bab
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0022.param,347912121,1669916179,epoch_0022.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0022,83e87db470869b803d1c5855ea554609
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0025.param,347912121,1669916189,epoch_0025.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0025,965f4acb463a3944114d3c7423101dc9
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0002.param,347912121,1669916108,epoch_0002.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0002,522f418ceb89def0d6d4799b107ac146
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0001.param,347912121,1669916104,epoch_0001.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0001,8bf33f332acd5e9a3f1e9746cf33c0fa
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0034.param,347912121,1669916221,epoch_0034.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0034,950bd3382e8fe9cd7c483f1e95eccb7c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0020.param,347912121,1669916172,epoch_0020.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0020,5462fef98e1ec39952a2bbe0b3a211f5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0032.param,347912121,1669916214,epoch_0032.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0032,d97d93ad941a390e1e84bf013d6ec356
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0038.param,347912121,1669916234,epoch_0038.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0038,ddb3fbb1e9922d5d7b0d38313c4dcbaa
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0006.param,347912121,1669916123,epoch_0006.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0006,96c94491514e103bfbc4ea6b2321f234
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0049.param,347912121,1669916272,epoch_0049.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0049,80198b36eb567bf2f0164957a2cb81d6
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0040.param,347912121,1669916241,epoch_0040.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0040,6223b4bfada6454a6f4e42ae0712e6cd
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0054.param,347912121,1669916288,epoch_0054.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0054,3ed2f2d44d2fad5de6d8738f4f2d4566
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0045.param,347912121,1669916258,epoch_0045.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0045,9d97690ef43e14a7d4812390d00fc5e7
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0051.param,347912121,1669916279,epoch_0051.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0051,62d6f20af8c0673ca3a144d16171fb9e
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0000.param,347912121,1669916100,epoch_0000.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0000,4f34091974d894632ffba81e0c54ba45
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0014.param,347912121,1669916151,epoch_0014.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0014,69651e9864c1456b6a2c26ca9727de4e
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0031.param,347912121,1669916210,epoch_0031.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0031,59019be7aeacde09069e06ba412926e3
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0039.param,347912121,1669916238,epoch_0039.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0039,6b3ed496f34a6561297d9327348dfcac
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0026.param,347912121,1669916193,epoch_0026.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0026,d9fb788a8321647fb25a655d418fb9ee
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0027.param,347912121,1669916196,epoch_0027.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0027,fb3620b8523b7cb33fe666f51038750f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0013.param,347912121,1669916148,epoch_0013.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0013,2d73672194178db7c8d1d23adde605ab
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0043.param,347912121,1669916252,epoch_0043.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0043,00d7eb828d5bfcf3be329f95a865f2b0
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0019.param,347912121,1669916168,epoch_0019.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0019,32b0945ff2cb974ab0a94e791538d09c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0007.param,347912121,1669916126,epoch_0007.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0007,d3fd6d3cbecfe0b1113b79aead0f049c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0018.param,347912121,1669916165,epoch_0018.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0018,066f5f1c2b3a32f5d8393753a84cbb7a
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0011.param,347912121,1669916141,epoch_0011.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0011,53d77dd6a13316a48747ec16c58595cf
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0003.param,347912121,1669916112,epoch_0003.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0003,008134e38a62fc1021210fa9c4ea6d5d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0012.param,347912121,1669916144,epoch_0012.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0012,26e28a54b9f0872b220a72bcfe304def
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0010.param,347912121,1669916137,epoch_0010.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0010,1f47b3b130955ed4feb6be0790e8eb97
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0050.param,347912121,1669916275,epoch_0050.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0050,198659d80eca716a422ec264824c1ebb
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0008.param,347912121,1669916130,epoch_0008.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0008,205f506a30a1300299d0fbe4731c081c
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0041.param,347912121,1669916245,epoch_0041.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0041,9878842fc5a45658f7404deab2bcdb68
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0024.param,347912121,1669916186,epoch_0024.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0024,4719392b12e6a6bc45f77fd20538160a
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0015.param,347912121,1669916155,epoch_0015.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0015,2865dcae3ecfc0934ab02bbb3f4cead5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0053.param,347912121,1669916286,epoch_0053.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0053,3de28e1e5d5c81a1663cf72b595f6eb4
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0042.param,347912121,1669916248,epoch_0042.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0042,46bff75e6c12e9158a166a52d3ef4880
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0033.param,347912121,1669916217,epoch_0033.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0033,75531c2e90b3174e518722463e8d69b2
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0048.param,347912121,1669916268,epoch_0048.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0048,617aabc6ea3d5011a0fca5cc23b830ea
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0052.param,347912121,1669916282,epoch_0052.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0052,2cb8a89966ff228b6c5d01cc40088dcc
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0047.param,347912121,1669916265,epoch_0047.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0047,9faae2e1870b28d078fd865609f48465
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0030.param,347912121,1669916207,epoch_0030.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0030,3ebb9184ee216cc718fbe6daeaf3bd1f
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0029.param,347912121,1669916203,epoch_0029.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0029,db982ec7cbe9f7c7ee2894dd30106947
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0035.param,347912121,1669916224,epoch_0035.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0035,1b4797c2cb0aaabdcfc27a08cc3854a7
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0044.param,347912121,1669916255,epoch_0044.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0044,3a135f4ac25327756d46972e54a0adea
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0028.param,347912121,1669916200,epoch_0028.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0028,6572f033c6d60fbbdd81a476b52a2b08
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0046.param,347912121,1669916262,epoch_0046.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0046,5176759a9f40d677f3232bbd4c559472
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101/epoch_0021.param,347912121,1669916175,epoch_0021.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param_resnext101,0021,a5fd72360c5b6f5ec1f3051c5c917b23
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0056.param,106993755,1669916932,epoch_0056.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0056,2aaec4fd72c0d000c3e4d818b2a78aea
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0037.param,106993755,1669916919,epoch_0037.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0037,106263d01da6acf07c4c9397689a91b0
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0016.param,106993755,1669916904,epoch_0016.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0016,279ab7ceec8ba3d6c536ef75f1b14119
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0009.param,106993755,1669916899,epoch_0009.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0009,ab887bca92f878227af1a6784aed2d83
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0004.param,106993755,1669916895,epoch_0004.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0004,0e7f56eb03420538fa51b28d62813394
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0023.param,106993755,1669916909,epoch_0023.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0023,3d3665b7df596eb14f5b9478fecc388a
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0036.param,106993755,1669916918,epoch_0036.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0036,e109065c415696bd7689b76720a114b2
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0017.param,106993755,1669916905,epoch_0017.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0017,cd93f5d953b1267d994c76d79425b3a5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0005.param,106993755,1669916896,epoch_0005.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0005,12944fcea6a6319b1e2ec1bf25dddf0b
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0022.param,106993755,1669916908,epoch_0022.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0022,0e3287fcf467a6821442046044d05a38
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0025.param,106993755,1669916910,epoch_0025.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0025,8898308ee3dad342b9ba148ae874146d
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0002.param,106993755,1669916894,epoch_0002.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0002,1fdc4d988833a34a8075a2eeea957da5
/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161/epoch_0001.param,106993755,1669916893,epoch_0001.param,.param,/mnt/12tb-hdd-B/dreamslab-hdd-bkup/sarah/Zhiang_mask_rcnn/image_classification/trained_param2_densenet161,0001,263feff4ffb8e629eace9d6578446a5d
